best_mode,budget,causal_k,indexed_correct,indexed_loss,indexed_pair_density,indexed_selected_hand,indexed_selected_obstacles,interaction_correct,interaction_loss,interaction_pair_density,interaction_selected_hand,interaction_selected_obstacles,label,learned_correct,learned_is_oracle,learned_loss,learned_pair_density,learned_selected_hand,learned_selected_obstacles,oracle_correct,oracle_loss,proximity_correct,proximity_loss,proximity_pair_density,proximity_selected_hand,proximity_selected_obstacles,sample_index,seed,split,static_mode_from_validation,teacher_is_oracle,total_objects_n
proximity,4,8,1,0.669876,0.0,1,0,1,0.663859,1.0,1,2,0,1,0,0.663859,1.0,1,2,1,0.592935,1,0.592935,0.333333,0,3,78,23,test,indexed,0,2048
indexed,4,8,1,0.943179,0.0,1,0,1,0.955881,1.0,1,2,1,1,0,0.955881,1.0,1,2,1,0.943179,0,1.052786,1.0,0,2,79,23,test,indexed,0,2048
indexed,4,8,0,1.078983,0.0,1,0,0,1.144585,0.0,1,2,2,0,0,1.144585,0.0,1,2,0,1.078983,0,1.152843,0.0,1,2,80,23,test,indexed,0,2048
proximity,4,8,0,1.028579,0.0,1,0,1,0.86388,1.0,1,2,0,1,0,0.86388,1.0,1,2,1,0.815805,1,0.815805,1.0,0,2,81,23,test,indexed,0,2048
interaction,4,8,0,1.285923,0.0,1,0,0,1.272418,1.0,1,2,1,0,0,1.272418,1.0,1,2,0,1.272418,0,1.273592,1.0,1,2,82,23,test,indexed,1,2048
indexed,4,8,0,1.114313,0.0,1,0,0,1.165471,0.0,1,2,2,0,0,1.165471,0.0,1,2,0,1.114313,0,1.165471,0.0,1,2,83,23,test,indexed,0,2048
interaction,4,8,1,0.568489,0.0,1,0,1,0.532282,1.0,1,2,0,1,0,0.532282,1.0,1,2,1,0.532282,1,0.532282,1.0,1,2,84,23,test,indexed,1,2048
indexed,4,8,0,1.211019,0.0,1,0,0,1.275673,1.0,1,2,1,0,0,1.275673,1.0,1,2,0,1.211019,0,1.377227,0.333333,0,3,85,23,test,indexed,0,2048
indexed,4,8,1,0.972539,0.0,1,0,1,1.018878,0.0,1,2,2,1,0,1.018878,0.0,1,2,1,0.972539,1,1.018878,0.0,1,2,86,23,test,indexed,0,2048
interaction,4,8,0,1.059521,0.0,1,0,1,1.003007,1.0,1,2,0,1,0,1.003007,1.0,1,2,1,1.003007,1,1.003007,1.0,1,2,87,23,test,indexed,1,2048
proximity,4,8,1,0.910109,0.0,1,0,1,0.892954,1.0,1,2,1,1,0,0.882509,0.0,1,2,1,0.871485,1,0.871485,0.0,1,1,88,23,test,indexed,0,2048
indexed,4,8,0,0.985332,0.0,1,0,0,1.027171,0.0,1,2,2,0,0,1.027171,0.0,1,2,0,0.985332,0,1.057824,0.0,0,3,89,23,test,indexed,0,2048
indexed,4,16,0,1.822341,0.0,1,0,0,1.832551,1.0,1,2,0,0,0,1.832551,1.0,1,2,0,1.822341,0,1.840011,0.0,1,2,0,11,test,learned,0,2048
proximity,4,16,1,0.815314,0.0,1,0,1,0.757065,1.0,1,2,1,1,0,0.757065,1.0,1,2,1,0.735157,1,0.735157,1.0,0,3,1,11,test,learned,0,2048
indexed,4,16,0,0.893046,0.0,1,0,1,0.933668,1.0,1,2,2,1,0,0.933668,1.0,1,2,0,0.893046,1,0.933668,1.0,1,2,2,11,test,learned,0,2048
proximity,4,16,1,0.540723,0.0,1,0,1,0.494545,1.0,1,2,0,1,0,0.494545,1.0,1,2,1,0.48955,1,0.48955,0.333333,0,3,3,11,test,learned,0,2048
proximity,4,16,0,1.197136,0.0,1,0,0,0.991469,1.0,1,2,1,0,0,0.991469,1.0,1,2,1,0.916744,1,0.916744,0.333333,0,3,4,11,test,learned,0,2048
indexed,4,16,0,0.961822,0.0,1,0,0,1.022684,1.0,1,2,2,0,0,1.022684,1.0,1,2,0,0.961822,0,1.035374,1.0,1,2,5,11,test,learned,0,2048
indexed,4,16,0,1.750485,0.0,1,0,0,1.779279,1.0,1,2,0,0,0,1.779279,1.0,1,2,0,1.750485,0,1.779956,0.0,0,3,6,11,test,learned,0,2048
indexed,4,16,0,1.428448,0.0,1,0,0,1.447922,1.0,1,2,1,0,0,1.448418,1.0,1,2,0,1.428448,0,1.517829,1.0,0,2,7,11,test,learned,0,2048
indexed,4,16,1,0.853749,0.0,1,0,1,0.883631,1.0,1,2,2,1,0,0.883631,1.0,1,2,1,0.853749,1,0.872316,0.333333,0,3,8,11,test,learned,0,2048
proximity,4,16,1,0.498616,0.0,1,0,1,0.459092,1.0,1,2,0,1,0,0.459092,1.0,1,2,1,0.443542,1,0.443542,0.333333,0,3,9,11,test,learned,0,2048
interaction,4,16,0,1.177175,0.0,1,0,1,0.951793,1.0,1,2,1,1,0,0.951793,1.0,1,2,1,0.951793,0,0.973947,0.0,1,2,10,11,test,learned,1,2048
proximity,4,16,1,0.841044,0.0,1,0,1,0.866894,1.0,1,2,2,1,0,0.866894,1.0,1,2,1,0.832906,1,0.832906,0.0,1,2,11,11,test,learned,0,2048
indexed,4,16,0,1.64474,0.0,1,0,0,1.684935,1.0,1,2,0,0,0,1.684935,1.0,1,2,0,1.64474,0,1.688295,0.333333,0,3,12,11,test,learned,0,2048
interaction,4,16,0,0.981249,0.0,1,0,0,0.940985,1.0,1,2,1,0,0,0.940985,1.0,1,2,0,0.940985,0,1.087612,0.0,0,2,13,11,test,learned,1,2048
indexed,4,16,1,0.844867,0.0,1,0,1,0.894679,1.0,1,2,2,1,0,0.894679,1.0,1,2,1,0.844867,1,0.982046,0.333333,0,3,14,11,test,learned,0,2048
indexed,4,16,0,1.167648,0.0,1,0,0,1.289077,1.0,1,2,0,0,0,1.289077,1.0,1,2,0,1.167648,0,1.291622,0.333333,0,3,15,11,test,learned,0,2048
interaction,4,16,1,0.83198,0.0,1,0,1,0.7545,1.0,1,2,1,1,0,0.7545,1.0,1,2,1,0.7545,1,0.754977,0.333333,0,3,16,11,test,learned,1,2048
indexed,4,16,0,1.044674,0.0,1,0,0,1.100553,1.0,1,2,2,0,0,1.100553,1.0,1,2,0,1.044674,0,1.100981,1.0,1,2,17,11,test,learned,0,2048
interaction,4,16,1,0.475882,0.0,1,0,1,0.463665,1.0,1,2,0,1,0,0.463665,1.0,1,2,1,0.463665,1,0.48884,0.0,0,2,18,11,test,learned,1,2048
interaction,4,16,0,1.330079,0.0,1,0,0,1.081286,1.0,1,2,1,0,0,1.081286,1.0,1,2,0,1.081286,0,1.083953,1.0,1,2,19,11,test,learned,1,2048
proximity,4,16,0,0.905384,0.0,1,0,0,0.890674,1.0,1,2,2,0,0,0.890674,1.0,1,2,0,0.890148,0,0.890148,0.333333,0,3,20,11,test,learned,0,2048
proximity,4,16,1,0.456476,0.0,1,0,1,0.432788,1.0,1,2,0,1,0,0.43441,1.0,1,2,1,0.415906,1,0.415906,1.0,0,3,21,11,test,learned,0,2048
proximity,4,16,1,0.884323,0.0,1,0,1,0.809246,0.0,1,2,1,1,0,0.809246,0.0,1,2,1,0.797684,1,0.797684,0.333333,0,3,22,11,test,learned,0,2048
interaction,4,16,0,0.97679,0.0,1,0,0,0.96979,1.0,1,2,2,0,0,0.96979,1.0,1,2,0,0.96979,0,0.98777,0.333333,0,3,23,11,test,learned,1,2048
proximity,4,16,1,0.683047,0.0,1,0,1,0.62122,1.0,1,2,0,1,0,0.62122,1.0,1,2,1,0.615269,1,0.615269,0.0,0,3,24,11,test,learned,0,2048
interaction,4,16,1,0.753067,0.0,1,0,1,0.71788,1.0,1,2,1,1,0,0.71788,1.0,1,2,1,0.71788,1,0.726624,0.333333,0,3,25,11,test,learned,1,2048
indexed,4,16,0,1.02165,0.0,1,0,0,1.045756,0.0,1,2,2,0,0,1.045756,0.0,1,2,0,1.02165,0,1.061777,0.0,0,3,26,11,test,learned,0,2048
interaction,4,16,1,0.453592,0.0,1,0,1,0.432356,1.0,1,2,0,1,0,0.432356,1.0,1,2,1,0.432356,1,0.455835,0.0,0,2,27,11,test,learned,1,2048
proximity,4,16,1,0.783902,0.0,1,0,1,0.770249,1.0,1,2,1,1,0,0.770249,1.0,1,2,1,0.764978,1,0.764978,1.0,0,3,28,11,test,learned,0,2048
indexed,4,16,0,0.977034,0.0,1,0,0,1.042037,1.0,1,2,2,0,0,1.042037,1.0,1,2,0,0.977034,0,1.09798,0.333333,0,3,29,11,test,learned,0,2048
indexed,4,16,0,1.730101,0.0,1,0,0,1.775503,1.0,1,2,0,0,0,1.775503,1.0,1,2,0,1.730101,0,1.752897,0.0,0,2,30,11,test,learned,0,2048
interaction,4,16,1,0.851468,0.0,1,0,1,0.820794,1.0,1,2,1,1,0,0.826683,1.0,1,2,1,0.820794,1,0.891405,1.0,0,2,31,11,test,learned,1,2048
indexed,4,16,0,1.016718,0.0,1,0,0,1.056089,1.0,1,2,2,0,0,1.056089,1.0,1,2,0,1.016718,0,1.043643,0.666667,0,3,32,11,test,learned,0,2048
interaction,4,16,1,0.53301,0.0,1,0,1,0.492953,1.0,1,2,0,1,0,0.492953,1.0,1,2,1,0.492953,1,0.504531,1.0,0,3,33,11,test,learned,1,2048
learned,4,16,0,1.602992,0.0,1,0,0,1.33527,0.0,1,2,1,0,1,1.305802,1.0,1,2,0,1.305802,0,1.375219,1.0,1,2,34,11,test,learned,0,2048
indexed,4,16,1,0.874233,0.0,1,0,1,0.914047,1.0,1,2,2,1,0,0.914047,1.0,1,2,1,0.874233,1,0.984636,0.0,0,3,35,11,test,learned,0,2048
indexed,4,16,0,1.090967,0.0,1,0,0,1.165614,1.0,1,2,0,0,0,1.165614,1.0,1,2,0,1.090967,0,1.194837,0.0,1,2,36,11,test,learned,0,2048
interaction,4,16,1,0.734873,0.0,1,0,1,0.702337,1.0,1,2,1,1,0,0.702337,1.0,1,2,1,0.702337,1,0.704769,1.0,0,3,37,11,test,learned,1,2048
indexed,4,16,0,0.902695,0.0,1,0,0,0.910006,0.0,1,2,2,0,0,0.910006,0.0,1,2,0,0.902695,0,0.972499,0.333333,0,3,38,11,test,learned,0,2048
proximity,4,16,1,0.794863,0.0,1,0,1,0.777805,1.0,1,2,0,1,0,0.777805,1.0,1,2,1,0.762683,1,0.762683,0.666667,0,3,39,11,test,learned,0,2048
proximity,4,16,1,0.854331,0.0,1,0,1,0.837032,1.0,1,2,1,1,0,0.844066,1.0,1,2,1,0.815729,1,0.815729,0.333333,0,3,40,11,test,learned,0,2048
indexed,4,16,1,0.899471,0.0,1,0,0,0.962461,1.0,1,2,2,0,0,0.962461,1.0,1,2,1,0.899471,0,0.967616,0.333333,0,3,41,11,test,learned,0,2048
proximity,4,16,1,0.493122,0.0,1,0,1,0.484894,1.0,1,2,0,1,0,0.484894,1.0,1,2,1,0.470496,1,0.470496,0.0,1,2,42,11,test,learned,0,2048
proximity,4,16,0,1.078179,0.0,1,0,1,0.941677,0.0,1,2,1,1,0,0.941677,0.0,1,2,1,0.909926,1,0.909926,0.333333,0,3,43,11,test,learned,0,2048
interaction,4,16,0,0.882148,0.0,1,0,1,0.848364,1.0,1,2,2,1,0,0.848364,1.0,1,2,1,0.848364,0,0.856279,1.0,1,2,44,11,test,learned,1,2048
proximity,4,16,1,0.636492,0.0,1,0,1,0.648176,0.0,1,2,0,1,0,0.648176,0.0,1,2,1,0.631454,1,0.631454,0.0,1,2,45,11,test,learned,0,2048
proximity,4,16,0,1.343775,0.0,1,0,0,1.097254,1.0,1,2,1,0,0,1.097254,1.0,1,2,0,1.066661,0,1.066661,0.0,0,3,46,11,test,learned,0,2048
indexed,4,16,0,1.019273,0.0,1,0,0,1.045166,1.0,1,2,2,0,0,1.045166,1.0,1,2,0,1.019273,0,1.040409,0.0,0,3,47,11,test,learned,0,2048
proximity,4,16,1,0.440748,0.0,1,0,1,0.409019,1.0,1,2,0,1,0,0.409019,1.0,1,2,1,0.406246,1,0.406246,0.666667,0,3,48,11,test,learned,0,2048
interaction,4,16,0,1.166842,0.0,1,0,0,1.101328,1.0,1,2,1,0,0,1.101328,1.0,1,2,0,1.101328,0,1.306944,1.0,0,2,49,11,test,learned,1,2048
indexed,4,16,1,0.864456,0.0,1,0,1,0.914693,1.0,1,2,2,1,0,0.914693,1.0,1,2,1,0.864456,1,0.90416,0.666667,0,3,50,11,test,learned,0,2048
indexed,4,16,0,1.833498,0.0,1,0,0,1.84475,1.0,1,2,0,0,0,1.84475,1.0,1,2,0,1.833498,0,1.838614,0.333333,0,3,51,11,test,learned,0,2048
proximity,4,16,1,0.84114,0.0,1,0,1,0.765351,1.0,1,2,1,1,0,0.765351,1.0,1,2,1,0.745462,1,0.745462,1.0,0,3,52,11,test,learned,0,2048
indexed,4,16,0,0.989603,0.0,1,0,0,1.064001,1.0,1,2,2,0,0,1.064001,1.0,1,2,0,0.989603,0,1.108905,0.333333,0,3,53,11,test,learned,0,2048
indexed,4,16,0,1.226133,0.0,1,0,0,1.307494,0.0,1,2,0,0,0,1.307494,0.0,1,2,0,1.226133,0,1.295094,1.0,1,2,54,11,test,learned,0,2048
interaction,4,16,0,1.081074,0.0,1,0,0,0.98532,1.0,1,2,1,0,0,0.98532,1.0,1,2,0,0.98532,0,0.987732,1.0,0,3,55,11,test,learned,1,2048
interaction,4,16,0,0.902325,0.0,1,0,0,0.889143,1.0,1,2,2,0,0,0.889143,1.0,1,2,0,0.889143,0,0.890885,1.0,1,2,56,11,test,learned,1,2048
proximity,4,16,0,1.666335,0.0,1,0,0,1.70701,0.0,1,2,0,0,0,1.70701,0.0,1,2,0,1.657067,0,1.657067,1.0,0,2,57,11,test,learned,0,2048
proximity,4,16,0,1.350373,0.0,1,0,0,1.173194,1.0,1,2,1,0,0,1.220599,0.0,1,2,0,1.148393,0,1.148393,1.0,0,3,58,11,test,learned,0,2048
indexed,4,16,0,0.966137,0.0,1,0,0,1.043972,1.0,1,2,2,0,0,1.043972,1.0,1,2,0,0.966137,0,1.060115,0.333333,0,3,59,11,test,learned,0,2048
indexed,4,16,0,1.394304,0.0,1,0,0,1.523261,1.0,1,2,0,0,0,1.523261,1.0,1,2,0,1.394304,0,1.417876,0.666667,0,3,60,11,test,learned,0,2048
proximity,4,16,1,0.920498,0.0,1,0,1,0.823112,1.0,1,2,1,1,0,0.823112,1.0,1,2,1,0.790219,1,0.790219,1.0,0,3,61,11,test,learned,0,2048
proximity,4,16,1,0.894783,0.0,1,0,1,0.909447,1.0,1,2,2,1,0,0.909447,1.0,1,2,1,0.83316,1,0.83316,0.0,0,2,62,11,test,learned,0,2048
proximity,4,16,1,0.58698,0.0,1,0,1,0.550911,1.0,1,2,0,1,0,0.550911,1.0,1,2,1,0.544248,1,0.544248,1.0,1,2,63,11,test,learned,0,2048
interaction,4,16,0,1.559734,0.0,1,0,0,1.428263,1.0,1,2,1,0,0,1.428263,1.0,1,2,0,1.428263,0,1.616721,0.0,0,3,64,11,test,learned,1,2048
indexed,4,16,0,0.946517,0.0,1,0,0,1.021304,1.0,1,2,2,0,0,1.021304,1.0,1,2,0,0.946517,0,1.04769,0.666667,0,3,65,11,test,learned,0,2048
proximity,4,16,1,0.471824,0.0,1,0,1,0.449859,1.0,1,2,0,1,0,0.449859,1.0,1,2,1,0.429385,1,0.429385,0.666667,0,3,66,11,test,learned,0,2048
proximity,4,16,1,0.78093,0.0,1,0,1,0.747751,1.0,1,2,1,1,0,0.747751,1.0,1,2,1,0.734391,1,0.734391,1.0,0,3,67,11,test,learned,0,2048
learned,4,16,1,0.863648,0.0,1,0,1,0.860676,0.0,1,2,2,1,1,0.84702,0.0,1,2,1,0.84702,1,0.857814,1.0,1,2,68,11,test,learned,0,2048
proximity,4,16,1,0.643466,0.0,1,0,1,0.644148,1.0,1,2,0,1,0,0.644148,1.0,1,2,1,0.626174,1,0.626174,0.333333,0,3,69,11,test,learned,0,2048
proximity,4,16,1,0.753987,0.0,1,0,1,0.718868,1.0,1,2,1,1,0,0.718868,1.0,1,2,1,0.714615,1,0.714615,0.0,1,2,70,11,test,learned,0,2048
proximity,4,16,1,0.845268,0.0,1,0,1,0.781267,1.0,1,2,2,1,0,0.781267,1.0,1,2,1,0.777173,1,0.777173,1.0,0,2,71,11,test,learned,0,2048
interaction,4,16,1,0.558362,0.0,1,0,1,0.512743,1.0,1,2,0,1,0,0.512743,1.0,1,2,1,0.512743,1,0.513201,0.0,1,2,72,11,test,learned,1,2048
interaction,4,16,1,0.855481,0.0,1,0,1,0.773059,1.0,1,2,1,1,0,0.773059,1.0,1,2,1,0.773059,1,0.776411,1.0,1,2,73,11,test,learned,1,2048
proximity,4,16,0,1.016442,0.0,1,0,0,1.013337,0.0,1,2,2,0,0,1.013694,0.0,1,2,0,0.984454,0,0.984454,1.0,0,2,74,11,test,learned,0,2048
proximity,4,16,1,0.579032,0.0,1,0,1,0.610582,1.0,1,2,0,1,0,0.610582,1.0,1,2,1,0.54547,1,0.54547,0.333333,0,3,75,11,test,learned,0,2048
interaction,4,16,0,1.217605,0.0,1,0,0,1.197732,1.0,1,2,1,0,0,1.197732,1.0,1,2,0,1.197732,0,1.364333,0.0,0,2,76,11,test,learned,1,2048
indexed,4,16,0,0.998979,0.0,1,0,0,1.044234,0.0,1,2,2,0,0,1.044234,0.0,1,2,0,0.998979,0,1.068212,0.666667,0,3,77,11,test,learned,0,2048
indexed,4,16,0,1.802072,0.0,1,0,0,1.821754,1.0,1,2,0,0,0,1.821754,1.0,1,2,0,1.802072,0,1.833044,0.333333,0,3,78,11,test,learned,0,2048
interaction,4,16,1,0.832033,0.0,1,0,1,0.7681,1.0,1,2,1,1,0,0.7681,1.0,1,2,1,0.7681,1,0.828075,1.0,0,3,79,11,test,learned,1,2048
indexed,4,16,0,1.049889,0.0,1,0,0,1.11013,1.0,1,2,2,0,0,1.11013,1.0,1,2,0,1.049889,0,1.103558,0.0,1,2,80,11,test,learned,0,2048
indexed,4,16,0,1.692007,0.0,1,0,0,1.716656,1.0,1,2,0,0,0,1.716656,1.0,1,2,0,1.692007,0,1.726259,0.333333,0,3,81,11,test,learned,0,2048
proximity,4,16,0,1.484507,0.0,1,0,0,1.319179,1.0,1,2,1,0,0,1.319179,1.0,1,2,0,1.225458,0,1.225458,0.0,1,2,82,11,test,learned,0,2048
indexed,4,16,0,1.037122,0.0,1,0,0,1.081793,1.0,1,2,2,0,0,1.081793,1.0,1,2,0,1.037122,0,1.085495,0.0,1,2,83,11,test,learned,0,2048
indexed,4,16,0,1.444508,0.0,1,0,0,1.481952,1.0,1,2,0,0,0,1.481952,1.0,1,2,0,1.444508,0,1.50412,0.0,1,2,84,11,test,learned,0,2048
proximity,4,16,1,0.927153,0.0,1,0,1,0.838503,1.0,1,2,1,1,0,0.849062,0.0,1,2,1,0.817577,1,0.817577,1.0,0,3,85,11,test,learned,0,2048
indexed,4,16,0,1.021281,0.0,1,0,0,1.059364,1.0,1,2,2,0,0,1.059364,1.0,1,2,0,1.021281,0,1.062449,1.0,1,2,86,11,test,learned,0,2048
interaction,4,16,1,0.477083,0.0,1,0,1,0.441647,1.0,1,2,0,1,0,0.441647,1.0,1,2,1,0.441647,1,0.453576,1.0,1,2,87,11,test,learned,1,2048
proximity,4,16,1,0.825235,0.0,1,0,1,0.797157,1.0,1,2,1,1,0,0.791672,1.0,1,2,1,0.768065,1,0.768065,0.0,1,2,88,11,test,learned,0,2048
indexed,4,16,1,0.936046,0.0,1,0,0,1.009337,1.0,1,2,2,0,0,1.009337,1.0,1,2,1,0.936046,0,1.006418,0.0,1,2,89,11,test,learned,0,2048
indexed,4,16,0,1.768308,0.0,1,0,0,1.781661,1.0,1,2,0,0,0,1.781661,1.0,1,2,0,1.768308,0,1.798122,0.0,1,2,0,13,test,proximity,0,2048
interaction,4,16,1,1.07318,0.0,1,0,1,0.858383,1.0,1,2,1,1,0,0.858383,1.0,1,2,1,0.858383,0,1.091979,1.0,0,2,1,13,test,proximity,1,2048
interaction,4,16,0,1.252018,0.0,1,0,0,1.22257,1.0,1,2,2,0,0,1.22257,1.0,1,2,0,1.22257,0,1.22257,1.0,1,2,2,13,test,proximity,1,2048
proximity,4,16,1,0.512888,0.0,1,0,1,0.425884,1.0,1,2,0,1,0,0.425884,1.0,1,2,1,0.414052,1,0.414052,0.333333,0,3,3,13,test,proximity,0,2048
proximity,4,16,0,1.128117,0.0,1,0,1,0.824114,1.0,1,2,1,1,0,0.824114,1.0,1,2,1,0.723249,1,0.723249,0.333333,0,3,4,13,test,proximity,0,2048
indexed,4,16,0,1.32586,0.0,1,0,0,1.434544,1.0,1,2,2,0,0,1.434544,1.0,1,2,0,1.32586,0,1.517266,0.0,0,3,5,13,test,proximity,0,2048
proximity,4,16,1,0.537446,0.0,1,0,1,0.475869,1.0,1,2,0,1,0,0.475869,1.0,1,2,1,0.437038,1,0.437038,0.333333,0,3,6,13,test,proximity,0,2048
interaction,4,16,0,1.385814,0.0,1,0,0,1.346486,1.0,1,2,1,0,0,1.346486,1.0,1,2,0,1.346486,0,1.469793,1.0,0,2,7,13,test,proximity,1,2048
interaction,4,16,0,1.300037,0.0,1,0,0,1.249478,1.0,1,2,2,0,0,1.249478,1.0,1,2,0,1.249478,0,1.321204,0.333333,0,3,8,13,test,proximity,1,2048
proximity,4,16,1,0.507319,0.0,1,0,1,0.459406,1.0,1,2,0,1,0,0.459406,1.0,1,2,1,0.433374,1,0.433374,0.333333,0,3,9,13,test,proximity,0,2048
proximity,4,16,1,0.829603,0.0,1,0,1,0.734087,1.0,1,2,1,1,0,0.734087,1.0,1,2,1,0.704888,1,0.704888,1.0,1,2,10,13,test,proximity,0,2048
indexed,4,16,0,1.148574,0.0,1,0,0,1.181494,0.0,1,2,2,0,0,1.181494,0.0,1,2,0,1.148574,0,1.208208,0.0,0,3,11,13,test,proximity,0,2048
learned,4,16,1,0.505925,0.0,1,0,1,0.490764,0.0,1,2,0,1,1,0.480283,1.0,1,2,1,0.480283,1,0.482469,0.0,0,3,12,13,test,proximity,0,2048
interaction,4,16,1,0.913352,0.0,1,0,1,0.740126,1.0,1,2,1,1,0,0.740126,1.0,1,2,1,0.740126,1,0.901526,0.0,0,2,13,13,test,proximity,1,2048
interaction,4,16,0,1.200281,0.0,1,0,0,1.191307,1.0,1,2,2,0,0,1.191307,1.0,1,2,0,1.191307,0,1.21993,0.333333,0,3,14,13,test,proximity,1,2048
interaction,4,16,1,0.486311,0.0,1,0,1,0.467975,0.0,1,2,0,1,0,0.467975,0.0,1,2,1,0.467975,1,0.470376,1.0,0,3,15,13,test,proximity,1,2048
proximity,4,16,1,0.743127,0.0,1,0,1,0.676304,1.0,1,2,1,1,0,0.676304,1.0,1,2,1,0.648597,1,0.648597,0.333333,0,3,16,13,test,proximity,0,2048
indexed,4,16,0,1.161558,0.0,1,0,0,1.170212,1.0,1,2,2,0,0,1.170212,1.0,1,2,0,1.161558,0,1.186213,1.0,1,2,17,13,test,proximity,0,2048
proximity,4,16,1,0.46393,0.0,1,0,1,0.397375,1.0,1,2,0,1,0,0.397375,1.0,1,2,1,0.394469,1,0.394469,0.0,0,2,18,13,test,proximity,0,2048
learned,4,16,1,0.667509,0.0,1,0,1,0.637201,1.0,1,2,1,1,1,0.635373,1.0,1,2,1,0.635373,1,0.638865,1.0,1,2,19,13,test,proximity,0,2048
indexed,4,16,0,1.304432,0.0,1,0,0,1.399207,1.0,1,2,2,0,0,1.399207,1.0,1,2,0,1.304432,0,1.481322,0.333333,0,3,20,13,test,proximity,0,2048
indexed,4,16,1,0.87643,0.0,1,0,1,1.021999,1.0,1,2,0,1,0,1.021999,1.0,1,2,1,0.87643,0,1.167978,1.0,1,2,21,13,test,proximity,0,2048
proximity,4,16,1,0.787393,0.0,1,0,1,0.700307,0.0,1,2,1,1,0,0.700307,0.0,1,2,1,0.663189,1,0.663189,0.333333,0,3,22,13,test,proximity,0,2048
indexed,4,16,0,1.140439,0.0,1,0,0,1.199475,0.0,1,2,2,0,0,1.199162,0.0,1,2,0,1.140439,0,1.217401,0.333333,0,3,23,13,test,proximity,0,2048
indexed,4,16,0,1.765154,0.0,1,0,0,1.806317,1.0,1,2,0,0,0,1.788525,0.0,1,2,0,1.765154,0,1.775444,1.0,1,2,24,13,test,proximity,0,2048
proximity,4,16,1,0.684628,0.0,1,0,1,0.660943,1.0,1,2,1,1,0,0.660943,1.0,1,2,1,0.633017,1,0.633017,0.333333,0,3,25,13,test,proximity,0,2048
indexed,4,16,0,1.214593,0.0,1,0,0,1.223177,1.0,1,2,2,0,0,1.246723,0.0,1,2,0,1.214593,0,1.286562,0.0,0,3,26,13,test,proximity,0,2048
proximity,4,16,1,0.51914,0.0,1,0,1,0.419812,1.0,1,2,0,1,0,0.419812,1.0,1,2,1,0.41651,1,0.41651,1.0,0,2,27,13,test,proximity,0,2048
interaction,4,16,0,1.09586,0.0,1,0,1,1.012779,0.0,1,2,1,1,0,1.012779,0.0,1,2,1,1.012779,0,1.144816,1.0,0,2,28,13,test,proximity,1,2048
indexed,4,16,0,1.136979,0.0,1,0,0,1.173262,0.0,1,2,2,0,0,1.17681,1.0,1,2,0,1.136979,0,1.166521,1.0,1,2,29,13,test,proximity,0,2048
proximity,4,16,1,0.569501,0.0,1,0,1,0.557956,1.0,1,2,0,1,0,0.557956,1.0,1,2,1,0.533938,1,0.533938,0.333333,0,3,30,13,test,proximity,0,2048
interaction,4,16,1,0.771255,0.0,1,0,1,0.730289,1.0,1,2,1,1,0,0.731096,1.0,1,2,1,0.730289,1,0.74774,1.0,0,2,31,13,test,proximity,1,2048
indexed,4,16,0,1.132615,0.0,1,0,0,1.160569,1.0,1,2,2,0,0,1.160569,1.0,1,2,0,1.132615,0,1.171874,0.0,1,2,32,13,test,proximity,0,2048
proximity,4,16,1,0.499549,0.0,1,0,1,0.428319,1.0,1,2,0,1,0,0.428319,1.0,1,2,1,0.39872,1,0.39872,1.0,0,3,33,13,test,proximity,0,2048
interaction,4,16,0,1.449723,0.0,1,0,0,1.159759,0.0,1,2,1,0,0,1.159759,0.0,1,2,0,1.159759,0,1.16327,1.0,1,2,34,13,test,proximity,1,2048
indexed,4,16,0,1.13467,0.0,1,0,0,1.178809,1.0,1,2,2,0,0,1.178809,1.0,1,2,0,1.13467,0,1.178728,1.0,1,2,35,13,test,proximity,0,2048
interaction,4,16,1,0.518775,0.0,1,0,1,0.458969,1.0,1,2,0,1,0,0.458969,1.0,1,2,1,0.458969,1,0.460009,1.0,1,2,36,13,test,proximity,1,2048
proximity,4,16,1,0.669885,0.0,1,0,1,0.640087,0.0,1,2,1,1,0,0.640443,1.0,1,2,1,0.624743,1,0.624743,0.333333,0,3,37,13,test,proximity,0,2048
indexed,4,16,0,1.26817,0.0,1,0,0,1.295023,0.0,1,2,2,0,0,1.295023,0.0,1,2,0,1.26817,0,1.284572,0.333333,0,3,38,13,test,proximity,0,2048
proximity,4,16,1,0.629738,0.0,1,0,1,0.625025,1.0,1,2,0,1,0,0.625025,1.0,1,2,1,0.585115,1,0.585115,0.666667,0,3,39,13,test,proximity,0,2048
proximity,4,16,1,0.647535,0.0,1,0,1,0.628939,1.0,1,2,1,1,0,0.628939,1.0,1,2,1,0.612155,1,0.612155,1.0,0,3,40,13,test,proximity,0,2048
indexed,4,16,0,1.153955,0.0,1,0,0,1.181229,1.0,1,2,2,0,0,1.181229,1.0,1,2,0,1.153955,0,1.179446,1.0,1,2,41,13,test,proximity,0,2048
proximity,4,16,1,0.466963,0.0,1,0,1,0.451671,1.0,1,2,0,1,0,0.451671,1.0,1,2,1,0.430759,1,0.430759,1.0,1,2,42,13,test,proximity,0,2048
proximity,4,16,1,0.988781,0.0,1,0,1,0.761784,0.0,1,2,1,1,0,0.771858,0.0,1,2,1,0.705104,1,0.705104,0.333333,0,3,43,13,test,proximity,0,2048
