accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_min_accept_prob,deployment_prob_margin,excess_over_candidate_oracle,generated_candidates,harmful_accept_rate,heldout_seed,imitation_weight,interaction_mode,learned_probability_mean,loss,no_harm_weight,oracle_match_rate,policy,propagation_steps,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_probability_mean,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,selector_steps,temperature,test_samples,total_objects_n,train_end_to_end_selector_accept_rate,train_end_to_end_selector_loss,train_seed_count,train_static_learned_loss,utility_weight,validation_samples_per_seed
0.988889,0.477778,4,0.962731,32,600,0.3,0.02,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p02_pmin0p3,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.944444,0.477778,4,0.962731,32,600,0.4,0.02,0.036822,4,0.455556,19,0.15,pairwise,0.01238,0.999552,1.5,0.122222,end_to_end_selector_pg0p02_pmin0p4,40,600,400,19,0.033333,0.0,0.111111,0.144444,0.044444,0.3,0.1,0.0,0.444444,0.222222,0.022222,0.055556,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.844444,0.477778,4,0.962731,32,600,0.5,0.02,0.036491,4,0.388889,19,0.15,pairwise,0.01238,0.999222,1.5,0.111111,end_to_end_selector_pg0p02_pmin0p5,40,600,400,19,0.022222,0.0,0.1,0.122222,0.044444,0.288889,0.088889,0.0,0.422222,0.188889,0.022222,0.155556,0.750068,0.088889,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.677778,0.477778,4,0.962731,32,600,0.6,0.02,0.035772,4,0.277778,19,0.15,pairwise,0.01238,0.998503,1.5,0.1,end_to_end_selector_pg0p02_pmin0p6,40,600,400,19,0.011111,0.0,0.077778,0.088889,0.033333,0.277778,0.066667,0.0,0.377778,0.133333,0.022222,0.322222,0.750068,0.055556,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.0,0.05,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p05_pmin0,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.3,0.05,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p05_pmin0p3,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.944444,0.477778,4,0.962731,32,600,0.4,0.05,0.036822,4,0.455556,19,0.15,pairwise,0.01238,0.999552,1.5,0.122222,end_to_end_selector_pg0p05_pmin0p4,40,600,400,19,0.033333,0.0,0.111111,0.144444,0.044444,0.3,0.1,0.0,0.444444,0.222222,0.022222,0.055556,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.844444,0.477778,4,0.962731,32,600,0.5,0.05,0.036491,4,0.388889,19,0.15,pairwise,0.01238,0.999222,1.5,0.111111,end_to_end_selector_pg0p05_pmin0p5,40,600,400,19,0.022222,0.0,0.1,0.122222,0.044444,0.288889,0.088889,0.0,0.422222,0.188889,0.022222,0.155556,0.750068,0.088889,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.677778,0.477778,4,0.962731,32,600,0.6,0.05,0.035772,4,0.277778,19,0.15,pairwise,0.01238,0.998503,1.5,0.1,end_to_end_selector_pg0p05_pmin0p6,40,600,400,19,0.011111,0.0,0.077778,0.088889,0.033333,0.277778,0.066667,0.0,0.377778,0.133333,0.022222,0.322222,0.750068,0.055556,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.0,0.1,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p1_pmin0,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.3,0.1,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p1_pmin0p3,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.944444,0.477778,4,0.962731,32,600,0.4,0.1,0.036822,4,0.455556,19,0.15,pairwise,0.01238,0.999552,1.5,0.122222,end_to_end_selector_pg0p1_pmin0p4,40,600,400,19,0.033333,0.0,0.111111,0.144444,0.044444,0.3,0.1,0.0,0.444444,0.222222,0.022222,0.055556,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.844444,0.477778,4,0.962731,32,600,0.5,0.1,0.036491,4,0.388889,19,0.15,pairwise,0.01238,0.999222,1.5,0.111111,end_to_end_selector_pg0p1_pmin0p5,40,600,400,19,0.022222,0.0,0.1,0.122222,0.044444,0.288889,0.088889,0.0,0.422222,0.188889,0.022222,0.155556,0.750068,0.088889,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.677778,0.477778,4,0.962731,32,600,0.6,0.1,0.035772,4,0.277778,19,0.15,pairwise,0.01238,0.998503,1.5,0.1,end_to_end_selector_pg0p1_pmin0p6,40,600,400,19,0.011111,0.0,0.077778,0.088889,0.033333,0.277778,0.066667,0.0,0.377778,0.133333,0.022222,0.322222,0.750068,0.055556,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.0,0.2,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p2_pmin0,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.988889,0.477778,4,0.962731,32,600,0.3,0.2,0.03823,4,0.488889,19,0.15,pairwise,0.01238,1.00096,1.5,0.133333,end_to_end_selector_pg0p2_pmin0p3,40,600,400,19,0.033333,0.0,0.122222,0.155556,0.055556,0.311111,0.1,0.0,0.466667,0.222222,0.033333,0.011111,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.944444,0.477778,4,0.962731,32,600,0.4,0.2,0.036822,4,0.455556,19,0.15,pairwise,0.01238,0.999552,1.5,0.122222,end_to_end_selector_pg0p2_pmin0p4,40,600,400,19,0.033333,0.0,0.111111,0.144444,0.044444,0.3,0.1,0.0,0.444444,0.222222,0.022222,0.055556,0.750068,0.111111,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.844444,0.477778,4,0.962731,32,600,0.5,0.2,0.036491,4,0.388889,19,0.15,pairwise,0.01238,0.999222,1.5,0.111111,end_to_end_selector_pg0p2_pmin0p5,40,600,400,19,0.022222,0.0,0.1,0.122222,0.044444,0.288889,0.088889,0.0,0.422222,0.188889,0.022222,0.155556,0.750068,0.088889,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
0.677778,0.477778,4,0.962731,32,600,0.6,0.2,0.035772,4,0.277778,19,0.15,pairwise,0.01238,0.998503,1.5,0.1,end_to_end_selector_pg0p2_pmin0p6,40,600,400,19,0.011111,0.0,0.077778,0.088889,0.033333,0.277778,0.066667,0.0,0.377778,0.133333,0.022222,0.322222,0.750068,0.055556,,,,,,900,0.7,90,2048,0.988889,0.957815,4,0.985134,1.0,180
,0.488889,4,0.946177,32,600,,,0.051764,4,,23,0.15,pairwise,,0.997941,1.5,0.0,static_learned_interaction,40,600,400,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.0,0.0,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_candidate_selector,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.4,0.0,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,train_selected_end_to_end_candidate_selector,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,0.9875,0.779017,0.108333,0.957007,end_to_end_selector_pg0_pmin0p4,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
,0.7,4,0.946177,32,600,,,0.0,4,,23,0.15,pairwise,,0.946177,1.5,1.0,generated_plus_composition_oracle,40,600,400,23,0.311111,0.0,0.0,0.311111,0.044444,0.3,0.044444,0.033333,0.422222,0.122222,0.0,0.0,,0.144444,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.0,0.0,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0_pmin0,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.3,0.0,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0_pmin0p3,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.4,0.0,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0_pmin0p4,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.911111,0.555556,4,0.946177,32,600,0.5,0.0,0.049275,4,0.455556,23,0.15,pairwise,0.004093,0.995452,1.5,0.1,end_to_end_selector_pg0_pmin0p5,40,600,400,23,0.066667,0.0,0.022222,0.088889,0.066667,0.111111,0.1,0.0,0.277778,0.288889,0.077778,0.088889,0.798009,0.177778,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.811111,0.533333,4,0.946177,32,600,0.6,0.0,0.049803,4,0.411111,23,0.15,pairwise,0.004093,0.99598,1.5,0.1,end_to_end_selector_pg0_pmin0p6,40,600,400,23,0.066667,0.0,0.011111,0.077778,0.055556,0.111111,0.088889,0.0,0.255556,0.266667,0.055556,0.188889,0.798009,0.155556,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.0,0.02,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p02_pmin0,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.3,0.02,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p02_pmin0p3,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.4,0.02,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p02_pmin0p4,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.911111,0.555556,4,0.946177,32,600,0.5,0.02,0.049275,4,0.455556,23,0.15,pairwise,0.004093,0.995452,1.5,0.1,end_to_end_selector_pg0p02_pmin0p5,40,600,400,23,0.066667,0.0,0.022222,0.088889,0.066667,0.111111,0.1,0.0,0.277778,0.288889,0.077778,0.088889,0.798009,0.177778,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.811111,0.533333,4,0.946177,32,600,0.6,0.02,0.049803,4,0.411111,23,0.15,pairwise,0.004093,0.99598,1.5,0.1,end_to_end_selector_pg0p02_pmin0p6,40,600,400,23,0.066667,0.0,0.011111,0.077778,0.055556,0.111111,0.088889,0.0,0.255556,0.266667,0.055556,0.188889,0.798009,0.155556,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.0,0.05,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p05_pmin0,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.3,0.05,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p05_pmin0p3,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.4,0.05,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p05_pmin0p4,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.911111,0.555556,4,0.946177,32,600,0.5,0.05,0.049275,4,0.455556,23,0.15,pairwise,0.004093,0.995452,1.5,0.1,end_to_end_selector_pg0p05_pmin0p5,40,600,400,23,0.066667,0.0,0.022222,0.088889,0.066667,0.111111,0.1,0.0,0.277778,0.288889,0.077778,0.088889,0.798009,0.177778,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.811111,0.533333,4,0.946177,32,600,0.6,0.05,0.049803,4,0.411111,23,0.15,pairwise,0.004093,0.99598,1.5,0.1,end_to_end_selector_pg0p05_pmin0p6,40,600,400,23,0.066667,0.0,0.011111,0.077778,0.055556,0.111111,0.088889,0.0,0.255556,0.266667,0.055556,0.188889,0.798009,0.155556,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.0,0.1,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p1_pmin0,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.3,0.1,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p1_pmin0p3,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.4,0.1,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p1_pmin0p4,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.911111,0.555556,4,0.946177,32,600,0.5,0.1,0.049275,4,0.455556,23,0.15,pairwise,0.004093,0.995452,1.5,0.1,end_to_end_selector_pg0p1_pmin0p5,40,600,400,23,0.066667,0.0,0.022222,0.088889,0.066667,0.111111,0.1,0.0,0.277778,0.288889,0.077778,0.088889,0.798009,0.177778,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.811111,0.533333,4,0.946177,32,600,0.6,0.1,0.049803,4,0.411111,23,0.15,pairwise,0.004093,0.99598,1.5,0.1,end_to_end_selector_pg0p1_pmin0p6,40,600,400,23,0.066667,0.0,0.011111,0.077778,0.055556,0.111111,0.088889,0.0,0.255556,0.266667,0.055556,0.188889,0.798009,0.155556,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.0,0.2,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p2_pmin0,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.3,0.2,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p2_pmin0p3,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
1.0,0.566667,4,0.946177,32,600,0.4,0.2,0.04939,4,0.5,23,0.15,pairwise,0.004093,0.995567,1.5,0.1,end_to_end_selector_pg0p2_pmin0p4,40,600,400,23,0.111111,0.0,0.022222,0.133333,0.066667,0.122222,0.1,0.0,0.288889,0.311111,0.077778,0.0,0.798009,0.188889,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.911111,0.555556,4,0.946177,32,600,0.5,0.2,0.049275,4,0.455556,23,0.15,pairwise,0.004093,0.995452,1.5,0.1,end_to_end_selector_pg0p2_pmin0p5,40,600,400,23,0.066667,0.0,0.022222,0.088889,0.066667,0.111111,0.1,0.0,0.277778,0.288889,0.077778,0.088889,0.798009,0.177778,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
0.811111,0.533333,4,0.946177,32,600,0.6,0.2,0.049803,4,0.411111,23,0.15,pairwise,0.004093,0.99598,1.5,0.1,end_to_end_selector_pg0p2_pmin0p6,40,600,400,23,0.066667,0.0,0.011111,0.077778,0.055556,0.111111,0.088889,0.0,0.255556,0.266667,0.055556,0.188889,0.798009,0.155556,,,,,,900,0.7,90,2048,0.994444,0.957047,4,0.980167,1.0,180
