accuracy,base_oracle_loss,base_oracle_match_rate,budget,causal_k,context_variant,cv_mean_delta,cv_min_win_rate,cv_safe_margin,cv_win_rate,diagnostic_dim,excess_over_base_oracle,excess_over_generated_oracle,generated_candidates,generated_oracle_accuracy,generated_oracle_loss,generated_oracle_match_rate,heldout_seed,interaction_mode,loss,normalized_utility_weight,policy,propagation_steps,reranker_steps,retriever_steps,safe_margin,safe_uses_reranker,seed,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,static_generated_mode_from_train_seeds,static_mode_from_train_seeds,test_samples,total_objects_n,train_reranker_loss,train_seed_count,train_static_loss,validation_samples_per_seed
0.5,0.968346,0.033333,4,32,full,0.000344,0.5,0.0,0.25,3,0.034473,0.039846,4,0.555556,0.962972,0.0,19,pairwise,1.002818,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.960452,4,0.985134,180
0.5,0.968346,0.0,4,32,full,0.000344,0.5,0.0,0.25,3,0.033063,0.038437,4,0.555556,0.962972,0.055556,19,pairwise,1.001409,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.960452,4,0.985134,180
0.477778,0.968346,0.233333,4,32,full,0.000344,0.5,0.0,0.25,3,0.04082,0.046194,4,0.555556,0.962972,0.322222,19,pairwise,1.009165,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.055556,0.244444,0.033333,0.011111,0.344444,0.488889,0.055556,0.0,0.111111,generated_2,learned,90,2048,0.960452,4,0.985134,180
0.477778,0.968346,0.233333,4,32,full,0.000344,0.5,0.0,0.25,3,0.04082,0.046194,4,0.555556,0.962972,0.322222,19,pairwise,1.009165,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.055556,0.244444,0.033333,0.011111,0.344444,0.488889,0.055556,0.0,0.111111,generated_2,learned,90,2048,0.960452,4,0.985134,180
0.5,0.968346,0.033333,4,32,full,0.000344,0.5,0.0,0.25,3,0.034473,0.039846,4,0.555556,0.962972,0.0,19,pairwise,1.002818,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.960452,4,0.985134,180
0.555556,0.968346,1.0,4,32,full,0.000344,0.5,0.0,0.25,3,0.0,0.005374,4,0.555556,0.962972,0.444444,19,pairwise,0.968346,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.366667,0.2,0.033333,0.4,generated_2,learned,90,2048,0.960452,4,0.985134,180
0.555556,0.968346,0.444444,4,32,full,0.000344,0.5,0.0,0.25,3,-0.005374,0.0,4,0.555556,0.962972,1.0,19,pairwise,0.962972,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.388889,0.055556,0.033333,0.555556,0.322222,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.960452,4,0.985134,180
0.5,0.968346,0.033333,4,32,no_identity,0.001171,0.5,0.0,0.5,3,0.034473,0.039846,4,0.555556,0.962972,0.0,19,pairwise,1.002818,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.963624,4,0.985134,180
0.5,0.968346,0.0,4,32,no_identity,0.001171,0.5,0.0,0.5,3,0.033063,0.038437,4,0.555556,0.962972,0.055556,19,pairwise,1.001409,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.963624,4,0.985134,180
0.488889,0.968346,0.244444,4,32,no_identity,0.001171,0.5,0.0,0.5,3,0.036862,0.042235,4,0.555556,0.962972,0.322222,19,pairwise,1.005207,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.066667,0.266667,0.055556,0.022222,0.411111,0.433333,0.033333,0.0,0.122222,generated_2,learned,90,2048,0.963624,4,0.985134,180
0.488889,0.968346,0.244444,4,32,no_identity,0.001171,0.5,0.0,0.5,3,0.036862,0.042235,4,0.555556,0.962972,0.322222,19,pairwise,1.005207,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.066667,0.266667,0.055556,0.022222,0.411111,0.433333,0.033333,0.0,0.122222,generated_2,learned,90,2048,0.963624,4,0.985134,180
0.5,0.968346,0.033333,4,32,no_identity,0.001171,0.5,0.0,0.5,3,0.034473,0.039846,4,0.555556,0.962972,0.0,19,pairwise,1.002818,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.963624,4,0.985134,180
0.555556,0.968346,1.0,4,32,no_identity,0.001171,0.5,0.0,0.5,3,0.0,0.005374,4,0.555556,0.962972,0.444444,19,pairwise,0.968346,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.366667,0.2,0.033333,0.4,generated_2,learned,90,2048,0.963624,4,0.985134,180
0.555556,0.968346,0.444444,4,32,no_identity,0.001171,0.5,0.0,0.5,3,-0.005374,0.0,4,0.555556,0.962972,1.0,19,pairwise,0.962972,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.388889,0.055556,0.033333,0.555556,0.322222,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.963624,4,0.985134,180
0.5,0.968346,0.033333,4,32,set_only,-0.001669,0.5,0.0,0.75,3,0.034473,0.039846,4,0.555556,0.962972,0.0,19,pairwise,1.002818,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.964301,4,0.985134,180
0.5,0.968346,0.0,4,32,set_only,-0.001669,0.5,0.0,0.75,3,0.033063,0.038437,4,0.555556,0.962972,0.055556,19,pairwise,1.001409,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.964301,4,0.985134,180
0.466667,0.968346,0.244444,4,32,set_only,-0.001669,0.5,0.0,0.75,3,0.042044,0.047418,4,0.555556,0.962972,0.277778,19,pairwise,1.01039,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.055556,0.188889,0.033333,0.011111,0.288889,0.511111,0.033333,0.0,0.166667,generated_2,learned,90,2048,0.964301,4,0.985134,180
0.466667,0.968346,0.244444,4,32,set_only,-0.001669,0.5,0.0,0.75,3,0.042044,0.047418,4,0.555556,0.962972,0.277778,19,pairwise,1.01039,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.055556,0.188889,0.033333,0.011111,0.288889,0.511111,0.033333,0.0,0.166667,generated_2,learned,90,2048,0.964301,4,0.985134,180
0.466667,0.968346,0.244444,4,32,set_only,-0.001669,0.5,0.0,0.75,3,0.042044,0.047418,4,0.555556,0.962972,0.277778,19,pairwise,1.01039,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,19,0.055556,0.188889,0.033333,0.011111,0.288889,0.511111,0.033333,0.0,0.166667,generated_2,learned,90,2048,0.964301,4,0.985134,180
0.555556,0.968346,1.0,4,32,set_only,-0.001669,0.5,0.0,0.75,3,0.0,0.005374,4,0.555556,0.962972,0.444444,19,pairwise,0.968346,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.366667,0.2,0.033333,0.4,generated_2,learned,90,2048,0.964301,4,0.985134,180
0.555556,0.968346,0.444444,4,32,set_only,-0.001669,0.5,0.0,0.75,3,-0.005374,0.0,4,0.555556,0.962972,1.0,19,pairwise,0.962972,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.388889,0.055556,0.033333,0.555556,0.322222,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.964301,4,0.985134,180
0.5,0.968346,0.033333,4,32,diagnostics_only,0.000853,0.5,0.0,0.5,3,0.034473,0.039846,4,0.555556,0.962972,0.0,19,pairwise,1.002818,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.962713,4,0.985134,180
0.5,0.968346,0.0,4,32,diagnostics_only,0.000853,0.5,0.0,0.5,3,0.033063,0.038437,4,0.555556,0.962972,0.055556,19,pairwise,1.001409,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.962713,4,0.985134,180
0.488889,0.968346,0.333333,4,32,diagnostics_only,0.000853,0.5,0.0,0.5,3,0.034534,0.039907,4,0.555556,0.962972,0.4,19,pairwise,1.002879,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.022222,0.177778,0.022222,0.0,0.222222,0.611111,0.022222,0.0,0.144444,generated_2,learned,90,2048,0.962713,4,0.985134,180
0.488889,0.968346,0.333333,4,32,diagnostics_only,0.000853,0.5,0.0,0.5,3,0.034534,0.039907,4,0.555556,0.962972,0.4,19,pairwise,1.002879,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.022222,0.177778,0.022222,0.0,0.222222,0.611111,0.022222,0.0,0.144444,generated_2,learned,90,2048,0.962713,4,0.985134,180
0.5,0.968346,0.033333,4,32,diagnostics_only,0.000853,0.5,0.0,0.5,3,0.034473,0.039846,4,0.555556,0.962972,0.0,19,pairwise,1.002818,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.962713,4,0.985134,180
0.555556,0.968346,1.0,4,32,diagnostics_only,0.000853,0.5,0.0,0.5,3,0.0,0.005374,4,0.555556,0.962972,0.444444,19,pairwise,0.968346,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.366667,0.2,0.033333,0.4,generated_2,learned,90,2048,0.962713,4,0.985134,180
0.555556,0.968346,0.444444,4,32,diagnostics_only,0.000853,0.5,0.0,0.5,3,-0.005374,0.0,4,0.555556,0.962972,1.0,19,pairwise,0.962972,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.388889,0.055556,0.033333,0.555556,0.322222,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.962713,4,0.985134,180
0.488889,0.954848,0.055556,4,32,full,0.001864,0.5,0.0,0.25,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.956505,4,0.980167,180
0.522222,0.954848,0.0,4,32,full,0.001864,0.5,0.0,0.25,3,0.040684,0.049352,4,0.7,0.94618,0.044444,23,pairwise,0.995532,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.956505,4,0.980167,180
0.477778,0.954848,0.277778,4,32,full,0.001864,0.5,0.0,0.25,3,0.042171,0.050839,4,0.7,0.94618,0.322222,23,pairwise,0.99702,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.077778,0.188889,0.088889,0.0,0.355556,0.5,0.055556,0.011111,0.077778,generated_2,learned,90,2048,0.956505,4,0.980167,180
0.477778,0.954848,0.277778,4,32,full,0.001864,0.5,0.0,0.25,3,0.042171,0.050839,4,0.7,0.94618,0.322222,23,pairwise,0.99702,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.077778,0.188889,0.088889,0.0,0.355556,0.5,0.055556,0.011111,0.077778,generated_2,learned,90,2048,0.956505,4,0.980167,180
0.488889,0.954848,0.055556,4,32,full,0.001864,0.5,0.0,0.25,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.956505,4,0.980167,180
0.711111,0.954848,1.0,4,32,full,0.001864,0.5,0.0,0.25,3,0.0,0.008668,4,0.7,0.94618,0.544444,23,pairwise,0.954848,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.4,0.211111,0.055556,0.333333,generated_2,learned,90,2048,0.956505,4,0.980167,180
0.7,0.954848,0.544444,4,32,full,0.001864,0.5,0.0,0.25,3,-0.008668,0.0,4,0.7,0.94618,1.0,23,pairwise,0.94618,0.05,generated_oracle,40,600,400,0.005,,23,0.044444,0.333333,0.044444,0.033333,0.455556,0.4,0.0,0.0,0.144444,generated_2,learned,90,2048,0.956505,4,0.980167,180
0.488889,0.954848,0.055556,4,32,no_identity,0.002366,0.5,0.0,0.5,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.960302,4,0.980167,180
0.522222,0.954848,0.0,4,32,no_identity,0.002366,0.5,0.0,0.5,3,0.040684,0.049352,4,0.7,0.94618,0.044444,23,pairwise,0.995532,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.960302,4,0.980167,180
0.466667,0.954848,0.3,4,32,no_identity,0.002366,0.5,0.0,0.5,3,0.044571,0.053239,4,0.7,0.94618,0.344444,23,pairwise,0.999419,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.066667,0.188889,0.066667,0.011111,0.333333,0.555556,0.022222,0.011111,0.077778,generated_2,learned,90,2048,0.960302,4,0.980167,180
0.466667,0.954848,0.3,4,32,no_identity,0.002366,0.5,0.0,0.5,3,0.044571,0.053239,4,0.7,0.94618,0.344444,23,pairwise,0.999419,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.066667,0.188889,0.066667,0.011111,0.333333,0.555556,0.022222,0.011111,0.077778,generated_2,learned,90,2048,0.960302,4,0.980167,180
0.488889,0.954848,0.055556,4,32,no_identity,0.002366,0.5,0.0,0.5,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.960302,4,0.980167,180
0.711111,0.954848,1.0,4,32,no_identity,0.002366,0.5,0.0,0.5,3,0.0,0.008668,4,0.7,0.94618,0.544444,23,pairwise,0.954848,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.4,0.211111,0.055556,0.333333,generated_2,learned,90,2048,0.960302,4,0.980167,180
0.7,0.954848,0.544444,4,32,no_identity,0.002366,0.5,0.0,0.5,3,-0.008668,0.0,4,0.7,0.94618,1.0,23,pairwise,0.94618,0.05,generated_oracle,40,600,400,0.005,,23,0.044444,0.333333,0.044444,0.033333,0.455556,0.4,0.0,0.0,0.144444,generated_2,learned,90,2048,0.960302,4,0.980167,180
0.488889,0.954848,0.055556,4,32,set_only,0.003362,0.5,0.0,0.25,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.961734,4,0.980167,180
0.522222,0.954848,0.0,4,32,set_only,0.003362,0.5,0.0,0.25,3,0.040684,0.049352,4,0.7,0.94618,0.044444,23,pairwise,0.995532,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.961734,4,0.980167,180
0.544444,0.954848,0.222222,4,32,set_only,0.003362,0.5,0.0,0.25,3,0.041862,0.05053,4,0.7,0.94618,0.311111,23,pairwise,0.99671,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.077778,0.311111,0.133333,0.011111,0.533333,0.255556,0.033333,0.011111,0.166667,generated_2,learned,90,2048,0.961734,4,0.980167,180
0.544444,0.954848,0.222222,4,32,set_only,0.003362,0.5,0.0,0.25,3,0.041862,0.05053,4,0.7,0.94618,0.311111,23,pairwise,0.99671,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.077778,0.311111,0.133333,0.011111,0.533333,0.255556,0.033333,0.011111,0.166667,generated_2,learned,90,2048,0.961734,4,0.980167,180
0.488889,0.954848,0.055556,4,32,set_only,0.003362,0.5,0.0,0.25,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.961734,4,0.980167,180
0.711111,0.954848,1.0,4,32,set_only,0.003362,0.5,0.0,0.25,3,0.0,0.008668,4,0.7,0.94618,0.544444,23,pairwise,0.954848,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.4,0.211111,0.055556,0.333333,generated_2,learned,90,2048,0.961734,4,0.980167,180
0.7,0.954848,0.544444,4,32,set_only,0.003362,0.5,0.0,0.25,3,-0.008668,0.0,4,0.7,0.94618,1.0,23,pairwise,0.94618,0.05,generated_oracle,40,600,400,0.005,,23,0.044444,0.333333,0.044444,0.033333,0.455556,0.4,0.0,0.0,0.144444,generated_2,learned,90,2048,0.961734,4,0.980167,180
0.488889,0.954848,0.055556,4,32,diagnostics_only,0.003692,0.5,0.0,0.25,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.957846,4,0.980167,180
0.522222,0.954848,0.0,4,32,diagnostics_only,0.003692,0.5,0.0,0.25,3,0.040684,0.049352,4,0.7,0.94618,0.044444,23,pairwise,0.995532,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.957846,4,0.980167,180
0.488889,0.954848,0.288889,4,32,diagnostics_only,0.003692,0.5,0.0,0.25,3,0.044183,0.052851,4,0.7,0.94618,0.333333,23,pairwise,0.999031,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.033333,0.188889,0.044444,0.011111,0.277778,0.5,0.022222,0.0,0.2,generated_2,learned,90,2048,0.957846,4,0.980167,180
0.488889,0.954848,0.288889,4,32,diagnostics_only,0.003692,0.5,0.0,0.25,3,0.044183,0.052851,4,0.7,0.94618,0.333333,23,pairwise,0.999031,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.033333,0.188889,0.044444,0.011111,0.277778,0.5,0.022222,0.0,0.2,generated_2,learned,90,2048,0.957846,4,0.980167,180
0.488889,0.954848,0.055556,4,32,diagnostics_only,0.003692,0.5,0.0,0.25,3,0.043093,0.051761,4,0.7,0.94618,0.0,23,pairwise,0.997941,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.957846,4,0.980167,180
0.711111,0.954848,1.0,4,32,diagnostics_only,0.003692,0.5,0.0,0.25,3,0.0,0.008668,4,0.7,0.94618,0.544444,23,pairwise,0.954848,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.4,0.211111,0.055556,0.333333,generated_2,learned,90,2048,0.957846,4,0.980167,180
0.7,0.954848,0.544444,4,32,diagnostics_only,0.003692,0.5,0.0,0.25,3,-0.008668,0.0,4,0.7,0.94618,1.0,23,pairwise,0.94618,0.05,generated_oracle,40,600,400,0.005,,23,0.044444,0.333333,0.044444,0.033333,0.455556,0.4,0.0,0.0,0.144444,generated_2,learned,90,2048,0.957846,4,0.980167,180
